conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,opened_at,full_text_formal,full_text_formal_stop,full_text_formal_stop_stanza,full_text_formal_stop_stem,sentiment_result,sentiment,sentiment_score
1838933828557279569,Fri Sep 27 11:18:52 +0000 2024,0,di kurikulum merdeka sekarang sistem belajarnya kan kelompok ( project-based ) dan saya bilang kalau adek enggak mengerti tapi kamu mengomongnya karena belum terbiasa. nah itu ada case lain anak yang sebelumnya juga di sekolah learning ketika pindah ke negeri..,1839625753979416732,,mikewazowzk,in,,0,1,0,https://x.com/mochienyol/status/1839625753979416732,866640288067891201,mochienyol,2024-12-06 16:30:44.672336,di kurikulum merdeka sekarang sistem belajarnya kan kelompok ( proyekbased ) dan saya bilang kalau adikenggak mengerti tetapikamu mengomongnya karena belum terbiasa. nah itu ada case lain anak yang sebelumnya juga di sekolah learning ketika pindah ke negeri..,di kurikulum merdeka sistem belajarnya kelompok ( proyekbased ) bilang adikenggak mengerti tetapikamu mengomongnya terbiasa. ada case anak sekolah learning pindah negeri..,sistem belajar kelompok ( proyekbased ) bilang adikenggak mengerti tetapika omong . case anak sekolah learning pindah negeri . .,di kurikulum merdeka sistem ajar kelompok proyekbased bilang adikenggak erti tetapikamu omong biasa ada case anak sekolah learning pindah negeri,"{'label': 'negative', 'score': 0.945427417755127}",negative,0.945427417755127
1839489597992284206,Fri Sep 27 11:13:10 +0000 2024,0,kurikulum merdeka kak,1839624317245800651,,bibforsure,in,,0,0,0,https://x.com/eatsimple_x/status/1839624317245800651,1256637410454036480,eatsimple_x,2024-12-06 16:30:44.672336,kurikulum merdeka kak,kurikulum merdeka kak,kak,kurikulum merdeka kak,"{'label': 'neutral', 'score': 0.9808869361877441}",neutral,0.9808869361877441
1839557337213702243,Fri Sep 27 11:02:59 +0000 2024,0,makin ngelunjak saja tuh anak. mana hasil kurikulum merdeka?? budi pekerti?? mending hidupin lagi pelajaran pmp. kalo gue kepsek nya kluarin,1839621755977314329,,UmarHasibuan__,in,,0,0,0,https://x.com/softlander9/status/1839621755977314329,1075568192506871808,softlander9,2024-12-06 16:30:44.672336,makin ngelunjak saja tuh anak. mana hasil kurikulum merdeka?? budi pekerti?? mending hidupin lagi pelajaran pmp. kalo sayakepsek nya kluarin,makin ngelunjak anak. hasil kurikulum merdeka?? budi pekerti?? mending hidupin pelajaran pmp. sayakepsek kluarin,ngelunjak anak . hasil ? ? budi pekerti ? ? mending dupin pelajar pmp . sayakepsek kluarin,makin ngelunjak anak hasil kurikulum merdeka budi pekerti mending hidupin ajar pmp sayakepsek kluarin,"{'label': 'negative', 'score': 0.9992557168006897}",negative,0.9992557168006897
1839489597992284206,Fri Sep 27 11:00:17 +0000 2024,0,tim ktsp - ke- di masa ini yang jadi guru sedang bergelut dengan kurikulum merdeka .. semangat,1839621075002351953,,bibforsure,in,,0,0,0,https://x.com/_deNok_/status/1839621075002351953,934715047,_deNok_,2024-12-06 16:30:44.672336,tim ktsp - ke- di masa ini yang jadi guru sedang bergelut dengan kurikulum merdeka .. semangat,tim ktsp - guru bergelut kurikulum merdeka .. semangat,tim ktsp - guru gelut . . semangat,tim ktsp - guru gelut kurikulum merdeka semangat,"{'label': 'neutral', 'score': 0.9317411184310913}",neutral,0.9317411184310913
1839569812676354417,Fri Sep 27 10:34:34 +0000 2024,0,bakating dalam tahun terakhir pakai kurikulum - darurat prototype merdeka versi anyeeennng pusing enggak tuh,1839614604206596437,,wihatami,in,"Bandung, Jawa Barat",0,1,0,https://x.com/naufalfarrazg/status/1839614604206596437,207107311,naufalfarrazg,2024-12-06 16:30:44.672336,bakating dalam tahun terakhir pakai kurikulum - darurat prototype merdeka versi anyeeennng pusing enggak tuh,bakating pakai kurikulum - darurat prototype merdeka versi anyeeennng pusing tuh,bakating pagai - darurat prototype versi anyeeennng pusing tuh,bakating pakai kurikulum - darurat prototype merdeka versi anyeeennng pusing tuh,"{'label': 'negative', 'score': 0.77935791015625}",negative,0.77935791015625
1839568075248832726,Fri Sep 27 10:34:11 +0000 2024,0,kurikulum merdeka belajar ngewe anjer,1839614505850208269,,,in,,0,0,0,https://x.com/Johnwick2122/status/1839614505850208269,479241538,Johnwick2122,2024-12-06 16:30:44.672336,kurikulum merdeka belajar ngewe anjer,kurikulum merdeka belajar ngewe anjer,belajar ngewe anjer,kurikulum merdeka ajar ngewe anjer,"{'label': 'neutral', 'score': 0.6825433373451233}",neutral,0.6825433373451233
1839571929662988662,Fri Sep 27 07:45:00 +0000 2024,0,kurikulum merdeka dan pengembangan soft skills siswa,1839571929662988662,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1839571929662988662,154102750,Beritasatu,2024-12-06 16:30:44.672336,kurikulum merdeka dan pengembangan soft skills siswa,kurikulum merdeka pengembangan soft skills siswa,kembang soft skills siswa,kurikulum merdeka kembang soft skills siswa,"{'label': 'neutral', 'score': 0.9841422438621521}",neutral,0.9841422438621521
1839570671564968320,Fri Sep 27 07:40:00 +0000 2024,0,kurikulum merdeka: meningkatkan kualitas pembelajaran berbasis kompetensi,1839570671564968320,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1839570671564968320,154102750,Beritasatu,2024-12-06 16:30:44.672336,kurikulum merdeka: meningkatkan kualitas pembelajaran berbasis kompetensi,kurikulum merdeka: meningkatkan kualitas pembelajaran berbasis kompetensi,: tingkat kualitas belajar basis kompetensi,kurikulum merdeka tingkat kualitas ajar bas kompetensi,"{'label': 'neutral', 'score': 0.9978323578834534}",neutral,0.9978323578834534
1839489597992284206,Fri Sep 27 07:23:30 +0000 2024,0,ke- dan kurikulum merdeka yang sangat menguras biaya dan tenaga pikiran. aliasss nih mengapai sih ganti gue stresss,1839566521284080036,,bibforsure,in,,0,0,0,https://x.com/Alm_meeer/status/1839566521284080036,1610207090668371968,Alm_meeer,2024-12-06 16:30:44.672336,ke- dan kurikulum merdeka yang sangat menguras biaya dan tenaga pikiran. aliasss nih mengapai sih ganti sayastresss,ke- kurikulum merdeka menguras biaya tenaga pikiran. aliasss mengapai ganti sayastresss,ke- uras biaya tenaga pikir . aliasss kapai ganti sayastresss,ke- kurikulum merdeka uras biaya tenaga pikir aliasss kapai ganti sayastresss,"{'label': 'negative', 'score': 0.9975382089614868}",negative,0.9975382089614868
1839556284204425455,Fri Sep 27 06:42:50 +0000 2024,0,smpn sampang komitmen tingkatkan kapasitas guru melalui bimtek asesmen kurikulum merdeka,1839556284204425455,,,in,Bangkalan,0,0,0,https://x.com/JPRadarMadura/status/1839556284204425455,1624960592,JPRadarMadura,2024-12-06 16:30:44.672336,smpn sampang komitmen tingkatkan kapasitas guru melalui bimtek asesmen kurikulum merdeka,smpn sampang komitmen tingkatkan kapasitas guru bimtek asesmen kurikulum merdeka,smpn sampang komitmen tingkat kapasitas guru bimtek asesmen,smpn sampang komitmen tingkat kapasitas guru bimtek asesmen kurikulum merdeka,"{'label': 'neutral', 'score': 0.9989014863967896}",neutral,0.9989014863967896
1839489597992284206,Fri Sep 27 06:27:51 +0000 2024,0,kurikulum ktsp sama ke- bagus kalau kurikulum merdeka banyak teman guruku ngeluh ternyata itu malah buat murid kurang menghargai guru,1839552515647639688,,bibforsure,in,Indonesia,0,0,0,https://x.com/allfaruqsan/status/1839552515647639688,1828439135759343617,allfaruqsan,2024-12-06 16:30:44.672336,kurikulum ktsp sama ke- bagus kalau kurikulum merdeka banyak teman guruku ngeluh ternyata itu malah buat murid kurang menghargai guru,kurikulum ktsp bagus kurikulum merdeka teman guruku ngeluh murid menghargai guru,ktsp bagus teman guruku ngeluh murid harga guru,kurikulum ktsp bagus kurikulum merdeka teman guru ngeluh murid harga guru,"{'label': 'negative', 'score': 0.99861741065979}",negative,0.99861741065979
1839489597992284206,Fri Sep 27 05:43:51 +0000 2024,0,kurikulum merdeka sih,1839541441305145648,,bibforsure,in,,0,0,0,https://x.com/Positvevbs/status/1839541441305145648,1372054296594944000,Positvevbs,2024-12-06 16:30:44.672336,kurikulum merdeka sih,kurikulum merdeka sih,sih,kurikulum merdeka sih,"{'label': 'negative', 'score': 0.5758002996444702}",negative,0.5758002996444702
1839489597992284206,Fri Sep 27 05:32:01 +0000 2024,0,aku yang ktsp terus lihat kurtilas saja kayak hah ternyata pas temenku (guru sd) jelasin kurikulum merdeka aku makin hah asli??,1839538463709798889,,bibforsure,in,"Cimenyan, Indonesia",0,0,0,https://x.com/aendhps19/status/1839538463709798889,2380131205,aendhps19,2024-12-06 16:30:44.672336,aku yang ktsp terus lihat kurtilas saja kayak hah ternyata pas temenku (guru sd) jelasin kurikulum merdeka aku makin hah asli??,aku ktsp lihat kurtilas kayak hah pas temenku (guru sd) jelasin kurikulum merdeka hah asli??,ktsp lihat kurtilas kayak hah pas temenku ( guru sd ) jelasin hah asli ? ?,aku ktsp lihat kurtilas kayak hah pas temenku guru sd jelasin kurikulum merdeka hah asli,"{'label': 'negative', 'score': 0.9945525527000427}",negative,0.9945525527000427
1839535956288008312,Fri Sep 27 05:22:03 +0000 2024,3,musuh anak kelas yang sbnrnya itu: . kurikulum merdeka projek p,1839535956288008312,,,in,,0,0,0,https://x.com/myestcal/status/1839535956288008312,1653025578059186177,myestcal,2024-12-06 16:30:44.672336,musuh anak kelas yang sbnrnya itu: . kurikulum merdeka proyekp,musuh anak kelas sbnrnya kurikulum merdeka proyekp,musuh anak kelas sbnr proyekp,musuh anak kelas sbnrnya kurikulum merdeka proyekp,"{'label': 'negative', 'score': 0.9630149006843567}",negative,0.9630149006843567
1838933828557279569,Fri Sep 27 05:19:59 +0000 2024,0,kurikulum merdeka ya harus begitu. masa muridnya saja yang manggil guru seenaknya? gurunya juga manampar.,1839535436311719954,,kegblgnunfaedh,in,,0,0,0,https://x.com/AnwarSuyuti/status/1839535436311719954,1631145985681534977,AnwarSuyuti,2024-12-06 16:30:44.672336,kurikulum merdeka ya harus begitu. masa muridnya saja yang manggil guru seenaknya? gurunya juga manampar.,kurikulum merdeka muridnya manggil guru gurunya manampar.,murid manggil guru guru manampar .,kurikulum merdeka murid manggil guru guru manampar,"{'label': 'negative', 'score': 0.9993809461593628}",negative,0.9993809461593628
1839534993309343859,Fri Sep 27 05:18:13 +0000 2024,0,salahkan menteri nya lah yang tiap ganti kurikulum mana bukannya malah bikin anak makin pintar tapi jadi enggak mengerti apa-apa. kurikulum merdeka itu harusnya memang dibalikin ke kbk saja atau ktsp,1839534993309343859,,,in,Caratgene • rps 21+,0,0,0,https://x.com/eternalfujoshit/status/1839534993309343859,785422921015496705,eternalfujoshit,2024-12-06 16:30:44.672336,salahkan menteri nya lah yang tiap ganti kurikulum mana bukannya malah bikin anak makin pintar tetapijadi enggak mengerti apa-apa. kurikulum merdeka itu harusnya memang dibalikin ke kbk saja atau ktsp,salahkan menteri ganti kurikulum anak pintar tetapijadi mengerti kurikulum merdeka dibalikin kbk ktsp,salah menteri ganti anak pintar tetapijadi mengerti kbk ktsp,salah menteri ganti kurikulum anak pintar tetapijadi erti kurikulum merdeka dibalikin kbk ktsp,"{'label': 'negative', 'score': 0.9989250302314758}",negative,0.9989250302314758
1839511528351166552,Fri Sep 27 03:47:41 +0000 2024,0,ya ndelok sek melu kurikulum jadul opo merdeka hahahahaha,1839512207174066411,,IrulFadhilah,in,"Magelang, Jawa Tengah",0,1,0,https://x.com/Dod_CO_DOD_id/status/1839512207174066411,838194120,Dod_CO_DOD_id,2024-12-06 16:30:44.672336,ya ndelok sek melu kurikulum jadul opo merdeka hahahahaha,ya ndelok sek melu kurikulum jadul opo merdeka hahahahaha,a <sos>a ndelok sek melu jadul opo hahahahaha,ya ndelok sek melu kurikulum jadul opo merdeka hahahahaha,"{'label': 'negative', 'score': 0.9975516200065613}",negative,0.9975516200065613
1839349205800026137,Fri Sep 27 03:44:15 +0000 2024,0,siyap wali murid atau saudara dari enggak boleh protes karena gaikut bikin kebijakan yang cuma paham dasar kurikulum merdeka merasai dan bisa saja menerima 'dasar dasar'nya ada penyampaian bagus gaboleh siyap,1839511342216335427,,byonexnomercy,in,she/her,0,1,0,https://x.com/PraniyaPina/status/1839511342216335427,1743444752606105600,PraniyaPina,2024-12-06 16:30:44.672336,siyap wali murid atau saudara dari enggak boleh protes karena gaikut bikin kebijakan yang cuma paham dasar kurikulum merdeka merasai dan bisa saja menerima 'dasar dasar'nya ada penyampaian bagus gaboleh siyap,siyap wali murid saudara protes gaikut kebijakan paham dasar kurikulum merdeka merasai menerima 'dasar dasar'ada penyampaian bagus gaboleh siyap,siyap wali murid saudara protes gaikut bijak paham dasar rasai terima ' dasar dasar ' bagus gaboleh siyap,siyap wali murid saudara protes gaikut bijak paham dasar kurikulum merdeka rasai terima dasar dasar ada sampai bagus gaboleh siyap,"{'label': 'positive', 'score': 0.7035549283027649}",positive,0.7035549283027649
1839511236570231223,Fri Sep 27 03:43:49 +0000 2024,1,inilah kurikulum merdeka yang mau mengikuti finlandia itu,1839511236570231223,,,in,Knucklechucklefuckletown,0,0,0,https://x.com/cipengKnight/status/1839511236570231223,1718436114644803584,cipengKnight,2024-12-06 16:30:44.672336,inilah kurikulum merdeka yang mau mengikuti finlandia itu,inilah kurikulum merdeka mengikuti finlandia itu,finlandia,ini kurikulum merdeka ikut finlandia itu,"{'label': 'neutral', 'score': 0.6307815909385681}",neutral,0.6307815909385681
1838867423354827020,Thu Sep 26 14:02:00 +0000 2024,0,kurikulum merdeka (ini hasilnya),1839304418854126069,,opposite6892,in,,0,0,0,https://x.com/AZiyanjo45/status/1839304418854126069,1730067720274911233,AZiyanjo45,2024-12-06 16:30:44.672336,kurikulum merdeka (ini hasilnya),kurikulum merdeka (hasilnya),( hasilnya ),kurikulum merdeka hasil,"{'label': 'neutral', 'score': 0.985136091709137}",neutral,0.985136091709137
1839093040616812926,Thu Sep 26 13:58:21 +0000 2024,0,indonesia memiliki tipe daerah nder. . pelosok kabupaten ibukota kabupaten/kota kecil kota besar. yang masuk jangkauan kurikulum merdeka hanya no dan sebagian lebih mudah untuk ktsp bisa kurtilas,1839303497323524594,,esti_alt,in,Indonesia,0,1,0,https://x.com/gendralll/status/1839303497323524594,881872034,gendralll,2024-12-06 16:30:44.672336,indonesia memiliki tipe daerah nder. . pelosok kabupaten ibukota kabupaten/kota kecil kota besar. yang masuk jangkauan kurikulum merdeka hanya no dan sebagian lebih mudah untuk ktsp bisa kurtilas,indonesia memiliki tipe daerah pelosok kabupaten ibukota kabupaten/kota kota masuk jangkauan kurikulum merdeka mudah ktsp kurtilas,indonesia milik tipe daerah pelosok kabupaten ibukota kabupaten/kota kota masuk jangkau mudah ktsp kurtilas,indonesia milik tipe daerah pelosok kabupaten ibukota kabupaten kota kota masuk jangkau kurikulum merdeka mudah ktsp kurtilas,"{'label': 'neutral', 'score': 0.9712702631950378}",neutral,0.9712702631950378
1838770438916444461,Thu Sep 26 13:50:44 +0000 2024,0,wkwk dibalik kurikulum merdeka ada guru yang harus kerja keras layar buat menuhin pendidikan sedangkan lu lihat anak jaman sekarang wkwk kayaknya dimerdeka kan itu nya juga,1839301582720307590,,HFajari171,in,Indonesia,0,0,0,https://x.com/yaudahyaamaugmn/status/1839301582720307590,697726975188709377,yaudahyaamaugmn,2024-12-06 16:30:44.672336,wkwk dibalik kurikulum merdeka ada guru yang harus kerja keras layar buat menuhin pendidikan sedangkan kamulihat anak zamansekarang wkwk kayaknya dimerdeka kan itu nya juga,wkwk dibalik kurikulum merdeka ada guru kerja keras layar menuhin pendidikan kamulihat anak zamansekarang wkwk kayaknya dimerdeka juga,wkwk guru kerja keras layar tuhin didik kamulihat anak zamansekarang wkwk kayak meddeka,wkwk balik kurikulum merdeka ada guru kerja keras layar menuhin didik kamulihat anak zamansekarang wkwk kayak merdeka juga,"{'label': 'negative', 'score': 0.9976568222045898}",negative,0.9976568222045898
1839301262350889298,Thu Sep 26 13:49:28 +0000 2024,0,awal kurikulum merdeka pernah dikritik sama seorang guru katanya anak kelas enggak bisa baca itu apa-apa banget. dyaaar! terbukti yang masuk sd sudah nilainya gemilang justru kemampuan berhitung agak selow apa-apa. pasti kekejar.,1839301262350889298,,,in,,0,0,0,https://x.com/sigmalova/status/1839301262350889298,757340155,sigmalova,2024-12-06 16:30:44.672336,awal kurikulum merdeka pernah dikritik sama seorang guru katanya anak kelas enggak bisa baca itu apa-apa banget. dyaaar! terbukti yang masuk sd sudah nilainya gemilang justru kemampuan berhitung agak santaiapa-apa. pasti kekejar.,awal kurikulum merdeka dikritik guru anak kelas baca dyaaar! terbukti masuk sd nilainya gemilang kemampuan berhitung santaiapa-kekejar.,kritik guru anak kelas baca dyaaar ! bukti masuk sd nilai gemilang hitung santaiapa .,awal kurikulum merdeka kritik guru anak kelas baca dyaaar bukti masuk sd nilai gemilang mampu hitung santaiapa-kekejar,"{'label': 'negative', 'score': 0.9515607953071594}",negative,0.9515607953071594
1839293286437236835,Thu Sep 26 13:17:46 +0000 2024,0,kurikulum terlalu merdeka biyen ngene ki tekan omah ditambahi. adab diatas ilmu,1839293286437236835,,,in,sby,0,1,0,https://x.com/BangGendheb/status/1839293286437236835,843677702691274753,BangGendheb,2024-12-06 16:30:44.672336,kurikulum terlalu merdeka biyen ngene ki tekan omah ditambahi. adab diatas ilmu,kurikulum merdeka biyen ngene ki tekan omah ditambahi. adab diatas ilmu,biyen ngene ki tekan omah . adab diatas ilmu,kurikulum merdeka biyen ngene ki tekan omah tambah adab atas ilmu,"{'label': 'negative', 'score': 0.9980480670928955}",negative,0.9980480670928955
1839291922583794042,Thu Sep 26 13:12:21 +0000 2024,0,kurikulum merdeka memang membuat orgtua murid mumet mengajari anaknya belajar. kata sih bapak 'kelas sd loh iki soal e kok koyo ngene ki sing bangeten kita opo sopo wong pelajaran olahraga praktik di test teori yagusti' wkwkwk sabar dan lebih semangat lagi ya seng,1839291922583794042,,,in,,0,2,0,https://x.com/dditaaapw/status/1839291922583794042,773664403,dditaaapw,2024-12-06 16:30:44.672336,kurikulum merdeka memang membuat orgtua murid mumet mengajari anaknya belajar. kata sih bapak 'kelas sd loh iki soal e kok koyo ngene ki sing bangeten kita opo sopo wong pelajaran olahraga praktik di testeori yagusti' wkwkwk sabar dan lebih semangat lagi ya seng,kurikulum merdeka orgtua murid mumet mengajari anaknya belajar. kelas sd loh iki e koyo ngene ki sing bangeten opo sopo pelajaran olahraga praktik testeori yagusti' sabar semangat seng,orgtua murid mumet ajar anak belajar . kelas sd loh iki e koyo ngene ki sing bangeten opo sopo pelajar olahraga praktik testeori yagusti ' sabar semangat seng,kurikulum merdeka orgtua murid mumet ajar anak ajar kelas sd loh iki e koyo ngene ki sing bangeten opo sopo ajar olahraga praktik testeori yagusti sabar semangat seng,"{'label': 'positive', 'score': 0.7970073819160461}",positive,0.7970073819160461
